section,a1,a2,a3,a4,a5,a6,a7
TABLE_GRANTS,public,template_categories,postgres,INSERT,YES,postgres,null
TABLE_GRANTS,public,template_categories,postgres,REFERENCES,YES,postgres,null
TABLE_GRANTS,public,template_categories,postgres,UPDATE,YES,postgres,null
TABLE_GRANTS,public,template_categories,postgres,TRIGGER,YES,postgres,null
TABLE_GRANTS,public,template_categories,postgres,SELECT,YES,postgres,null
TABLE_GRANTS,public,template_categories,postgres,TRUNCATE,YES,postgres,null
TABLE_GRANTS,public,template_categories,postgres,DELETE,YES,postgres,null
TABLE_GRANTS,public,template_categories,service_role,DELETE,NO,postgres,null
TABLE_GRANTS,public,template_categories,service_role,TRUNCATE,NO,postgres,null
TABLE_GRANTS,public,template_categories,service_role,REFERENCES,NO,postgres,null
TABLE_GRANTS,public,template_categories,service_role,TRIGGER,NO,postgres,null
TABLE_GRANTS,public,template_categories,service_role,INSERT,NO,postgres,null
TABLE_GRANTS,public,template_categories,service_role,SELECT,NO,postgres,null
TABLE_GRANTS,public,template_categories,service_role,UPDATE,NO,postgres,null
TABLE_GRANTS,public,user_roles,anon,REFERENCES,NO,postgres,null
TABLE_GRANTS,public,user_roles,anon,DELETE,NO,postgres,null
TABLE_GRANTS,public,user_roles,anon,UPDATE,NO,postgres,null
TABLE_GRANTS,public,user_roles,anon,SELECT,NO,postgres,null
TABLE_GRANTS,public,user_roles,anon,INSERT,NO,postgres,null
TABLE_GRANTS,public,user_roles,anon,TRIGGER,NO,postgres,null
TABLE_GRANTS,public,user_roles,anon,TRUNCATE,NO,postgres,null
TABLE_GRANTS,public,user_roles,authenticated,SELECT,NO,postgres,null
TABLE_GRANTS,public,user_roles,authenticated,TRIGGER,NO,postgres,null
TABLE_GRANTS,public,user_roles,authenticated,REFERENCES,NO,postgres,null
TABLE_GRANTS,public,user_roles,authenticated,TRUNCATE,NO,postgres,null
TABLE_GRANTS,public,user_roles,authenticated,DELETE,NO,postgres,null
TABLE_GRANTS,public,user_roles,authenticated,INSERT,NO,postgres,null
TABLE_GRANTS,public,user_roles,authenticated,UPDATE,NO,postgres,null
TABLE_GRANTS,public,user_roles,postgres,TRUNCATE,YES,postgres,null
TABLE_GRANTS,public,user_roles,postgres,DELETE,YES,postgres,null
TABLE_GRANTS,public,user_roles,postgres,UPDATE,YES,postgres,null
TABLE_GRANTS,public,user_roles,postgres,SELECT,YES,postgres,null
TABLE_GRANTS,public,user_roles,postgres,INSERT,YES,postgres,null
TABLE_GRANTS,public,user_roles,postgres,TRIGGER,YES,postgres,null
TABLE_GRANTS,public,user_roles,postgres,REFERENCES,YES,postgres,null
TABLE_GRANTS,public,user_roles,service_role,UPDATE,NO,postgres,null
TABLE_GRANTS,public,user_roles,service_role,DELETE,NO,postgres,null
TABLE_GRANTS,public,user_roles,service_role,TRUNCATE,NO,postgres,null
TABLE_GRANTS,public,user_roles,service_role,REFERENCES,NO,postgres,null
TABLE_GRANTS,public,user_roles,service_role,TRIGGER,NO,postgres,null
TABLE_GRANTS,public,user_roles,service_role,INSERT,NO,postgres,null
TABLE_GRANTS,public,user_roles,service_role,SELECT,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,anon,INSERT,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,anon,TRIGGER,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,anon,REFERENCES,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,anon,TRUNCATE,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,anon,DELETE,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,anon,UPDATE,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,anon,SELECT,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,authenticated,INSERT,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,authenticated,REFERENCES,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,authenticated,TRUNCATE,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,authenticated,DELETE,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,authenticated,UPDATE,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,authenticated,TRIGGER,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,authenticated,SELECT,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,postgres,INSERT,YES,postgres,null
TABLE_GRANTS,public,yacht_owners,postgres,UPDATE,YES,postgres,null
TABLE_GRANTS,public,yacht_owners,postgres,TRIGGER,YES,postgres,null
TABLE_GRANTS,public,yacht_owners,postgres,REFERENCES,YES,postgres,null
TABLE_GRANTS,public,yacht_owners,postgres,TRUNCATE,YES,postgres,null
TABLE_GRANTS,public,yacht_owners,postgres,DELETE,YES,postgres,null
TABLE_GRANTS,public,yacht_owners,postgres,SELECT,YES,postgres,null
TABLE_GRANTS,public,yacht_owners,service_role,SELECT,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,service_role,INSERT,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,service_role,UPDATE,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,service_role,TRIGGER,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,service_role,REFERENCES,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,service_role,TRUNCATE,NO,postgres,null
TABLE_GRANTS,public,yacht_owners,service_role,DELETE,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,anon,TRUNCATE,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,anon,REFERENCES,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,anon,TRIGGER,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,anon,INSERT,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,anon,SELECT,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,anon,UPDATE,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,anon,DELETE,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,authenticated,TRUNCATE,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,authenticated,REFERENCES,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,authenticated,TRIGGER,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,authenticated,INSERT,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,authenticated,SELECT,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,authenticated,UPDATE,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,authenticated,DELETE,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,postgres,DELETE,YES,postgres,null
TABLE_GRANTS,public,yacht_tasks,postgres,REFERENCES,YES,postgres,null
TABLE_GRANTS,public,yacht_tasks,postgres,TRIGGER,YES,postgres,null
TABLE_GRANTS,public,yacht_tasks,postgres,INSERT,YES,postgres,null
TABLE_GRANTS,public,yacht_tasks,postgres,SELECT,YES,postgres,null
TABLE_GRANTS,public,yacht_tasks,postgres,UPDATE,YES,postgres,null
TABLE_GRANTS,public,yacht_tasks,postgres,TRUNCATE,YES,postgres,null
TABLE_GRANTS,public,yacht_tasks,service_role,DELETE,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,service_role,INSERT,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,service_role,SELECT,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,service_role,UPDATE,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,service_role,TRUNCATE,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,service_role,REFERENCES,NO,postgres,null
TABLE_GRANTS,public,yacht_tasks,service_role,TRIGGER,NO,postgres,null
TABLE_GRANTS,public,yachts,anon,TRIGGER,NO,postgres,null
TABLE_GRANTS,public,yachts,anon,TRUNCATE,NO,postgres,null
TABLE_GRANTS,public,yachts,anon,DELETE,NO,postgres,null
TABLE_GRANTS,public,yachts,anon,UPDATE,NO,postgres,null
TABLE_GRANTS,public,yachts,anon,SELECT,NO,postgres,null
TABLE_GRANTS,public,yachts,anon,INSERT,NO,postgres,null
TABLE_GRANTS,public,yachts,anon,REFERENCES,NO,postgres,null
TABLE_GRANTS,public,yachts,authenticated,TRIGGER,NO,postgres,null
TABLE_GRANTS,public,yachts,authenticated,INSERT,NO,postgres,null
TABLE_GRANTS,public,yachts,authenticated,SELECT,NO,postgres,null
TABLE_GRANTS,public,yachts,authenticated,UPDATE,NO,postgres,null
TABLE_GRANTS,public,yachts,authenticated,DELETE,NO,postgres,null
TABLE_GRANTS,public,yachts,authenticated,TRUNCATE,NO,postgres,null
TABLE_GRANTS,public,yachts,authenticated,REFERENCES,NO,postgres,null
TABLE_GRANTS,public,yachts,postgres,TRIGGER,YES,postgres,null
TABLE_GRANTS,public,yachts,postgres,TRUNCATE,YES,postgres,null
TABLE_GRANTS,public,yachts,postgres,DELETE,YES,postgres,null
TABLE_GRANTS,public,yachts,postgres,UPDATE,YES,postgres,null
TABLE_GRANTS,public,yachts,postgres,SELECT,YES,postgres,null
TABLE_GRANTS,public,yachts,postgres,INSERT,YES,postgres,null
TABLE_GRANTS,public,yachts,postgres,REFERENCES,YES,postgres,null
TABLE_GRANTS,public,yachts,service_role,TRIGGER,NO,postgres,null
TABLE_GRANTS,public,yachts,service_role,REFERENCES,NO,postgres,null
TABLE_GRANTS,public,yachts,service_role,TRUNCATE,NO,postgres,null
TABLE_GRANTS,public,yachts,service_role,DELETE,NO,postgres,null
TABLE_GRANTS,public,yachts,service_role,UPDATE,NO,postgres,null
TABLE_GRANTS,public,yachts,service_role,SELECT,NO,postgres,null
TABLE_GRANTS,public,yachts,service_role,INSERT,NO,postgres,null
TABLE_GRANTS,realtime,messages,anon,SELECT,NO,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,anon,UPDATE,NO,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,anon,INSERT,NO,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,authenticated,SELECT,NO,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,authenticated,UPDATE,NO,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,authenticated,INSERT,NO,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,dashboard_user,TRIGGER,NO,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,dashboard_user,UPDATE,NO,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,dashboard_user,DELETE,NO,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,dashboard_user,REFERENCES,NO,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,dashboard_user,INSERT,NO,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,dashboard_user,TRUNCATE,NO,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,dashboard_user,SELECT,NO,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,postgres,TRUNCATE,YES,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,postgres,TRIGGER,YES,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,postgres,REFERENCES,YES,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,postgres,INSERT,YES,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,postgres,SELECT,YES,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,postgres,UPDATE,YES,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,postgres,DELETE,YES,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,service_role,UPDATE,NO,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,service_role,SELECT,NO,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,service_role,INSERT,NO,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,supabase_realtime_admin,REFERENCES,YES,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,supabase_realtime_admin,TRIGGER,YES,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,supabase_realtime_admin,DELETE,YES,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,supabase_realtime_admin,SELECT,YES,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,supabase_realtime_admin,INSERT,YES,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,supabase_realtime_admin,TRUNCATE,YES,supabase_realtime_admin,null
TABLE_GRANTS,realtime,messages,supabase_realtime_admin,UPDATE,YES,supabase_realtime_admin,null
TABLE_GRANTS,realtime,schema_migrations,anon,SELECT,NO,supabase_admin,null
TABLE_GRANTS,realtime,schema_migrations,authenticated,SELECT,NO,supabase_admin,null
TABLE_GRANTS,realtime,schema_migrations,postgres,SELECT,NO,supabase_admin,null
TABLE_GRANTS,realtime,schema_migrations,postgres,TRIGGER,NO,supabase_admin,null
TABLE_GRANTS,realtime,schema_migrations,postgres,REFERENCES,NO,supabase_admin,null
TABLE_GRANTS,realtime,schema_migrations,postgres,TRUNCATE,NO,supabase_admin,null
TABLE_GRANTS,realtime,schema_migrations,postgres,DELETE,NO,supabase_admin,null
TABLE_GRANTS,realtime,schema_migrations,postgres,UPDATE,NO,supabase_admin,null
TABLE_GRANTS,realtime,schema_migrations,postgres,INSERT,NO,supabase_admin,null
TABLE_GRANTS,realtime,schema_migrations,service_role,SELECT,NO,supabase_admin,null
TABLE_GRANTS,realtime,schema_migrations,supabase_realtime_admin,SELECT,NO,supabase_admin,null
TABLE_GRANTS,realtime,schema_migrations,supabase_realtime_admin,UPDATE,NO,supabase_admin,null
TABLE_GRANTS,realtime,schema_migrations,supabase_realtime_admin,DELETE,NO,supabase_admin,null
TABLE_GRANTS,realtime,schema_migrations,supabase_realtime_admin,TRUNCATE,NO,supabase_admin,null
TABLE_GRANTS,realtime,schema_migrations,supabase_realtime_admin,INSERT,NO,supabase_admin,null
TABLE_GRANTS,realtime,schema_migrations,supabase_realtime_admin,TRIGGER,NO,supabase_admin,null
TABLE_GRANTS,realtime,schema_migrations,supabase_realtime_admin,REFERENCES,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,anon,SELECT,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,authenticated,SELECT,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,postgres,REFERENCES,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,postgres,DELETE,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,postgres,TRIGGER,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,postgres,INSERT,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,postgres,SELECT,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,postgres,UPDATE,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,postgres,TRUNCATE,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,service_role,SELECT,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,supabase_realtime_admin,REFERENCES,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,supabase_realtime_admin,INSERT,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,supabase_realtime_admin,SELECT,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,supabase_realtime_admin,UPDATE,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,supabase_realtime_admin,DELETE,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,supabase_realtime_admin,TRIGGER,NO,supabase_admin,null
TABLE_GRANTS,realtime,subscription,supabase_realtime_admin,TRUNCATE,NO,supabase_admin,null
TABLE_GRANTS,storage,buckets,anon,INSERT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,anon,TRIGGER,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,anon,REFERENCES,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,anon,TRUNCATE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,anon,DELETE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,anon,UPDATE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,anon,SELECT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,authenticated,TRUNCATE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,authenticated,REFERENCES,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,authenticated,TRIGGER,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,authenticated,INSERT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,authenticated,SELECT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,authenticated,UPDATE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,authenticated,DELETE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,postgres,UPDATE,YES,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,postgres,SELECT,YES,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,postgres,INSERT,YES,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,postgres,TRIGGER,YES,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,postgres,REFERENCES,YES,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,postgres,TRUNCATE,YES,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,postgres,DELETE,YES,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,service_role,TRIGGER,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,service_role,REFERENCES,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,service_role,TRUNCATE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,service_role,DELETE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,service_role,UPDATE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,service_role,SELECT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets,service_role,INSERT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,anon,UPDATE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,anon,TRIGGER,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,anon,REFERENCES,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,anon,TRUNCATE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,anon,SELECT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,anon,INSERT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,anon,DELETE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,authenticated,UPDATE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,authenticated,TRUNCATE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,authenticated,REFERENCES,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,authenticated,TRIGGER,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,authenticated,INSERT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,authenticated,SELECT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,authenticated,DELETE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,service_role,DELETE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,service_role,REFERENCES,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,service_role,TRIGGER,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,service_role,INSERT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,service_role,SELECT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,service_role,UPDATE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_analytics,service_role,TRUNCATE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_vectors,anon,SELECT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_vectors,authenticated,SELECT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,buckets_vectors,service_role,SELECT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,anon,SELECT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,anon,REFERENCES,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,anon,TRIGGER,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,anon,UPDATE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,anon,DELETE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,anon,TRUNCATE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,anon,INSERT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,authenticated,TRIGGER,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,authenticated,DELETE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,authenticated,UPDATE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,authenticated,SELECT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,authenticated,INSERT,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,authenticated,TRUNCATE,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,authenticated,REFERENCES,NO,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,postgres,SELECT,YES,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,postgres,TRIGGER,YES,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,postgres,REFERENCES,YES,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,postgres,TRUNCATE,YES,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,postgres,DELETE,YES,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,postgres,UPDATE,YES,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,postgres,INSERT,YES,supabase_storage_admin,null
TABLE_GRANTS,storage,objects,service_role,REFERENCES,NO,supabase_storage_admin,null
